STATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00012918,4/5/1947,0.06,,81,58
USW00012918,4/6/1947,0,,83,51
USW00012918,4/7/1947,0.01,,83,69
USW00012918,4/8/1947,0,,86,68
USW00012918,4/9/1947,0,,83,69
USW00012918,4/10/1947,0.68,,81,65
USW00012918,4/11/1947,0.1,,85,61
USW00012918,4/12/1947,0.15,,78,62
USW00012918,4/13/1947,0.44,,66,54
USW00012918,4/14/1947,0,,71,54
USW00012918,4/15/1947,0,,79,49
USW00012918,4/16/1947,0,,67,50
USW00012918,4/17/1947,0,,72,45
USW00012918,4/18/1947,0,,75,48
USW00012918,4/19/1947,0,,79,60
USW00012918,4/20/1947,0.23,,80,63
USW00012918,4/21/1947,0,,82,54
USW00012918,4/22/1947,0,,80,55
USW00012918,4/23/1947,0,,82,69
USW00012918,4/24/1947,0,,84,71
USW00012918,4/25/1947,0,,76,58
USW00012918,4/26/1947,0.31,,63,56
USW00012918,4/27/1947,0.02,,70,58
USW00012918,4/28/1947,0,,81,64
USW00012918,4/29/1947,0,,82,70
USW00012918,4/30/1947,0,,88,70
USW00012918,5/1/1947,0,,94,70
USW00012918,5/2/1947,0,,89,62
USW00012918,5/3/1947,0,,91,59
USW00012918,5/4/1947,0,,94,66
USW00012918,5/5/1947,0,,94,68
USW00012918,5/6/1947,0,,94,70
USW00012918,5/7/1947,0.54,,91,67
USW00012918,5/8/1947,0.08,,84,65
USW00012918,5/9/1947,0,,78,66
USW00012918,5/10/1947,0,,78,62
USW00012918,5/11/1947,0,,82,65
USW00012918,5/12/1947,0,,85,72
USW00012918,5/13/1947,0,,89,71
USW00012918,5/14/1947,0,,89,68
USW00012918,5/15/1947,0,,88,73
USW00012918,5/16/1947,0.09,,85,74
USW00012918,5/17/1947,0.04,,88,75
USW00012918,5/18/1947,1.96,,80,64
USW00012918,5/19/1947,0.23,,82,63
USW00012918,5/20/1947,3.85,,85,64
USW00012918,5/21/1947,0,,80,58
USW00012918,5/22/1947,0,,81,61
USW00012918,5/23/1947,0.88,,73,62
USW00012918,5/24/1947,0.87,,81,63
USW00012918,5/25/1947,0,,81,63
USW00012918,5/26/1947,0,,82,61
USW00012918,5/27/1947,0,,84,60
USW00012918,5/28/1947,0,,89,68
USW00012918,5/29/1947,0,,88,61
USW00012918,5/30/1947,0,,75,61
USW00012918,5/31/1947,0,,88,68
USW00012918,6/1/1947,0,,91,76
USW00012918,6/2/1947,0,,94,75
USW00012918,6/3/1947,0,,93,71
USW00012918,6/4/1947,0,,91,71
USW00012918,6/5/1947,0,,90,71
USW00012918,6/6/1947,0,,92,70
USW00012918,6/7/1947,0,,92,71
USW00012918,6/8/1947,0,,92,71
USW00012918,6/9/1947,0,,91,71
USW00012918,6/10/1947,0,,91,72
USW00012918,6/11/1947,0,,93,72
USW00012918,6/12/1947,0,,92,73
USW00012918,6/13/1947,0,,95,71
USW00012918,6/14/1947,0,,87,68
USW00012918,6/15/1947,0,,86,67
USW00012918,6/16/1947,0,,83,68
USW00012918,6/17/1947,0.17,,91,67
USW00012918,6/18/1947,0.72,,90,72
USW00012918,6/19/1947,0.53,,80,71
USW00012918,6/20/1947,0.04,,87,71
USW00012918,6/21/1947,0,,90,78
USW00012918,6/22/1947,0.03,,91,77
USW00012918,6/23/1947,0.01,,93,72
USW00012918,6/24/1947,0.24,,90,74
USW00012918,6/25/1947,0,,92,75
USW00012918,6/26/1947,0,,95,74
USW00012918,6/27/1947,0,,95,74
USW00012918,6/28/1947,0,,95,76
USW00012918,6/29/1947,0,,95,73
USW00012918,6/30/1947,0,,97,72
USW00012918,7/1/1947,0,,97,73
USW00012918,7/2/1947,0,,98,73
USW00012918,7/3/1947,0,,90,72
USW00012918,7/4/1947,0,,90,72
USW00012918,7/5/1947,0,,90,70
USW00012918,7/6/1947,0,,93,70
USW00012918,7/7/1947,0,,95,73
USW00012918,7/8/1947,0,,94,74
USW00012918,7/9/1947,0,,90,72
USW00012918,7/10/1947,0,,89,66
USW00012918,7/11/1947,0.73,,91,72
USW00012918,7/12/1947,0.01,,86,73
USW00012918,7/13/1947,1.3,,92,72
USW00012918,7/14/1947,0.13,,93,72
USW00012918,7/15/1947,0,,96,74
USW00012918,7/16/1947,0,,97,75
USW00012918,7/17/1947,0,,98,75
USW00012918,7/18/1947,0,,98,76
USW00012918,7/19/1947,0,,91,74
USW00012918,7/20/1947,0,,95,71
USW00012918,7/21/1947,0,,97,72
USW00012918,7/22/1947,0,,90,72
USW00012918,7/23/1947,0,,87,69
USW00012918,7/24/1947,0,,90,69
USW00012918,7/25/1947,0,,89,70
USW00012918,7/26/1947,0,,92,74
USW00012918,7/27/1947,0,,94,72
USW00012918,7/28/1947,0,,92,74
USW00012918,7/29/1947,0,,94,74
USW00012918,7/30/1947,0,,95,73
USW00012918,7/31/1947,0,,92,73
USW00012918,8/1/1947,0,,92,74
USW00012918,8/2/1947,0.22,,91,76
USW00012918,8/3/1947,0,,92,74
USW00012918,8/4/1947,0,,92,74
USW00012918,8/5/1947,0,,97,72
USW00012918,8/6/1947,0,,101,70
USW00012918,8/7/1947,0,,101,71
USW00012918,8/8/1947,0,,102,74
USW00012918,8/9/1947,0,,103,76
USW00012918,8/10/1947,0.33,,98,69
USW00012918,8/11/1947,0,,88,69
USW00012918,8/12/1947,0.06,,90,73
USW00012918,8/13/1947,0,,92,74
USW00012918,8/14/1947,0.38,,90,75
USW00012918,8/15/1947,0,,89,73
USW00012918,8/16/1947,2.16,,91,73
USW00012918,8/17/1947,0.64,,88,71
USW00012918,8/18/1947,0,,89,71
USW00012918,8/19/1947,0,,92,73
USW00012918,8/20/1947,2.31,,83,70
USW00012918,8/21/1947,0.17,,82,73
USW00012918,8/22/1947,0,,90,73
USW00012918,8/23/1947,0,,89,74
USW00012918,8/24/1947,0.91,,85,73
USW00012918,8/25/1947,1.54,,83,73
USW00012918,8/26/1947,0.14,,89,73
USW00012918,8/27/1947,0,,95,73
USW00012918,8/28/1947,0,,96,74
USW00012918,8/29/1947,0,,95,74
USW00012918,8/30/1947,0,,95,73
USW00012918,8/31/1947,0,,97,74
USW00012918,9/1/1947,0.74,,99,72
USW00012918,9/2/1947,0,,98,75
USW00012918,9/3/1947,0,,95,74
USW00012918,9/4/1947,0,,96,72
USW00012918,9/5/1947,0,,96,72
USW00012918,9/6/1947,0,,95,72
USW00012918,9/7/1947,0,,91,73
USW00012918,9/8/1947,0,,91,75
USW00012918,9/9/1947,0,,90,73
USW00012918,9/10/1947,0.27,,89,74
USW00012918,9/11/1947,0,,93,75
USW00012918,9/12/1947,0.15,,91,72
USW00012918,9/13/1947,0,,94,70
USW00012918,9/14/1947,0,,93,73
USW00012918,9/15/1947,0.13,,88,72
USW00012918,9/16/1947,0,,95,72
USW00012918,9/17/1947,0,,91,71
USW00012918,9/18/1947,0,,94,74
USW00012918,9/19/1947,0,,94,72
USW00012918,9/20/1947,0,,95,72
USW00012918,9/21/1947,0,,96,75
USW00012918,9/22/1947,0,,85,66
USW00012918,9/23/1947,0,,80,57
USW00012918,9/24/1947,0,,88,56
USW00012918,9/25/1947,0,,87,58
USW00012918,9/26/1947,0,,87,58
USW00012918,9/27/1947,0,,89,66
USW00012918,9/28/1947,0,,84,64
USW00012918,9/29/1947,0,,84,59
USW00012918,9/30/1947,0,,83,55
USW00012918,10/1/1947,0,,82,61
USW00012918,10/2/1947,0,,83,59
USW00012918,10/3/1947,0,,84,68
USW00012918,10/4/1947,0,,85,68
USW00012918,10/5/1947,0,,90,66
USW00012918,10/6/1947,0,,83,65
USW00012918,10/7/1947,0,,89,62
USW00012918,10/8/1947,0,,89,66
USW00012918,10/9/1947,0,,86,67
USW00012918,10/10/1947,0,,88,64
USW00012918,10/11/1947,0,,85,61
USW00012918,10/12/1947,0,,86,65
USW00012918,10/13/1947,0,,87,66
USW00012918,10/14/1947,0,,88,64
USW00012918,10/15/1947,0,,92,62
USW00012918,10/16/1947,0,,92,63
USW00012918,10/17/1947,0,,87,66
USW00012918,10/18/1947,0,,94,66
USW00012918,10/19/1947,0.37,,84,64
USW00012918,10/20/1947,0,,89,58
USW00012918,10/21/1947,0,,86,62
USW00012918,10/22/1947,0,,83,63
USW00012918,10/23/1947,0,,88,62
USW00012918,10/24/1947,0,,87,62
USW00012918,10/25/1947,0,,85,63
USW00012918,10/26/1947,0,,87,62
USW00012918,10/27/1947,0,,87,64
USW00012918,10/28/1947,0,,82,61
USW00012918,10/29/1947,1.53,,82,61
USW00012918,10/30/1947,0,,87,63
USW00012918,10/31/1947,0.01,,89,65
USW00012918,11/1/1947,0,,71,50
USW00012918,11/2/1947,0,,69,52
USW00012918,11/3/1947,0,,75,52
USW00012918,11/4/1947,0.09,,86,66
USW00012918,11/5/1947,0,,78,55
USW00012918,11/6/1947,0,,84,55
USW00012918,11/7/1947,0.18,,77,43
USW00012918,11/8/1947,0,,72,36
USW00012918,11/9/1947,0,,73,45
USW00012918,11/10/1947,0.05,,85,69
USW00012918,11/11/1947,0.88,,69,46
USW00012918,11/12/1947,0,,60,42
USW00012918,11/13/1947,0.22,,58,48
USW00012918,11/14/1947,1.14,,80,54
USW00012918,11/15/1947,0,,76,47
USW00012918,11/16/1947,0,,70,48
USW00012918,11/17/1947,0.27,,62,51
USW00012918,11/18/1947,0,,52,49
USW00012918,11/19/1947,0,,55,49
USW00012918,11/20/1947,0,,62,51
USW00012918,11/21/1947,0.18,,64,58
USW00012918,11/22/1947,1.28,,66,56
USW00012918,11/23/1947,0.04,,60,51
USW00012918,11/24/1947,0,,66,48
USW00012918,11/25/1947,0.11,,59,43
USW00012918,11/26/1947,0.14,,67,48
USW00012918,11/27/1947,0,,70,40
USW00012918,11/28/1947,0,,64,44
USW00012918,11/29/1947,0,,69,37
USW00012918,11/30/1947,0,,69,43
USW00012918,12/1/1947,0,,68,42
USW00012918,12/2/1947,0,,73,52
USW00012918,12/3/1947,0.57,,72,62
USW00012918,12/4/1947,0.16,,76,64
USW00012918,12/5/1947,0.07,,70,63
USW00012918,12/6/1947,0.03,,74,63
USW00012918,12/7/1947,0,,80,65
USW00012918,12/8/1947,0.1,,72,58
USW00012918,12/9/1947,0.1,,62,55
USW00012918,12/10/1947,0,,56,48
USW00012918,12/11/1947,0.32,,49,43
USW00012918,12/12/1947,1.22,,44,37
USW00012918,12/13/1947,0.23,,54,36
USW00012918,12/14/1947,0.73,,46,38
USW00012918,12/15/1947,0.09,,53,38
USW00012918,12/16/1947,0,,57,36
USW00012918,12/17/1947,0,,60,36
USW00012918,12/18/1947,0,,63,38
USW00012918,12/19/1947,0,,65,42
USW00012918,12/20/1947,0,,71,47
USW00012918,12/21/1947,0,,67,42
USW00012918,12/22/1947,0,,73,42
USW00012918,12/23/1947,0,,62,44
USW00012918,12/24/1947,0,,47,40
USW00012918,12/25/1947,0,,53,31
USW00012918,12/26/1947,0,,61,29
USW00012918,12/27/1947,0,,72,36
USW00012918,12/28/1947,0,,71,39
USW00012918,12/29/1947,0,,73,53
USW00012918,12/30/1947,0,,76,54
USW00012918,12/31/1947,0.2,,75,43
USW00012918,1/1/1948,0,,50,34
USW00012918,1/2/1948,0,,57,33
USW00012918,1/3/1948,0,,69,37
USW00012918,1/4/1948,0,,74,46
USW00012918,1/5/1948,0,,72,40
USW00012918,1/6/1948,0,,74,45
USW00012918,1/7/1948,0.01,,69,49
USW00012918,1/8/1948,0.01,,76,55
USW00012918,1/9/1948,0,,71,59
USW00012918,1/10/1948,0,,66,52
USW00012918,1/11/1948,0,,63,51
USW00012918,1/12/1948,0.65,,78,49
USW00012918,1/13/1948,0.09,,52,38
USW00012918,1/14/1948,0,,55,28
USW00012918,1/15/1948,0,,64,36
USW00012918,1/16/1948,0.71,,60,35
USW00012918,1/17/1948,0,,44,28
USW00012918,1/18/1948,0,,42,22
USW00012918,1/19/1948,1.33,,42,33
USW00012918,1/20/1948,0.1,,40,34
USW00012918,1/21/1948,0,,54,36
USW00012918,1/22/1948,0,,72,34
USW00012918,1/23/1948,0.18,,56,26
USW00012918,1/24/1948,0,,38,31
USW00012918,1/25/1948,0.25,,35,31
USW00012918,1/26/1948,0.22,,45,34
USW00012918,1/27/1948,0.32,,37,31
USW00012918,1/28/1948,0,,32,26
USW00012918,1/29/1948,0.67,,32,28
USW00012918,1/30/1948,0,,46,29
USW00012918,1/31/1948,0,,57,27
USW00012918,2/1/1948,0.03,,49,33
USW00012918,2/2/1948,0.11,,44,42
USW00012918,2/3/1948,0.12,,60,42
USW00012918,2/4/1948,0.05,,70,59
USW00012918,2/5/1948,0,,77,58
USW00012918,2/6/1948,0,,58,52
USW00012918,2/7/1948,0.06,,79,53
USW00012918,2/8/1948,0.19,,57,34
USW00012918,2/9/1948,0,,37,31
USW00012918,2/10/1948,0,,49,32
USW00012918,2/11/1948,0.38,,68,49
USW00012918,2/12/1948,0.28,,59,33
USW00012918,2/13/1948,0.19,,51,31
USW00012918,2/14/1948,0,,60,35
USW00012918,2/15/1948,0,,58,36
USW00012918,2/16/1948,0,,77,48
USW00012918,2/17/1948,0,,68,50
USW00012918,2/18/1948,0,,71,51
USW00012918,2/19/1948,0,,74,57
USW00012918,2/20/1948,0.01,,71,60
USW00012918,2/21/1948,0.97,,56,40
USW00012918,2/22/1948,0,,44,39
USW00012918,2/23/1948,1.27,,58,42
USW00012918,2/24/1948,0.41,,64,56
USW00012918,2/25/1948,0.01,,67,60
USW00012918,2/26/1948,0,,74,60
USW00012918,2/27/1948,0.03,,78,55
USW00012918,2/28/1948,0,,84,52
USW00012918,2/29/1948,0,,74,56
USW00012918,3/1/1948,0.04,,78,65
USW00012918,3/2/1948,0,,69,59
USW00012918,3/3/1948,0,,71,52
USW00012918,3/4/1948,0,,60,53
USW00012918,3/5/1948,0.7,,54,42
USW00012918,3/6/1948,0,,59,42
USW00012918,3/7/1948,0,,68,39
USW00012918,3/8/1948,0.55,,64,55
USW00012918,3/9/1948,0.43,,68,51
USW00012918,3/10/1948,0,,68,36
USW00012918,3/11/1948,0,,37,28
USW00012918,3/12/1948,0,,50,26
USW00012918,3/13/1948,0,,57,29
USW00012918,3/14/1948,0,,68,42
USW00012918,3/15/1948,0,,77,60
USW00012918,3/16/1948,0,,82,64
USW00012918,3/17/1948,0,,80,58
USW00012918,3/18/1948,0.02,,81,66
USW00012918,3/19/1948,0,,83,68
USW00012918,3/20/1948,0,,80,68
USW00012918,3/21/1948,0.05,,76,67
USW00012918,3/22/1948,0.14,,75,59
USW00012918,3/23/1948,0,,87,50
USW00012918,3/24/1948,0,,81,51
USW00012918,3/25/1948,0,,79,60
USW00012918,3/26/1948,0.01,,78,63
USW00012918,3/27/1948,0,,69,55
USW00012918,3/28/1948,0,,67,44
USW00012918,3/29/1948,0,,71,43
USW00012918,3/30/1948,0,,80,62
USW00012918,3/31/1948,0,,87,65
USW00012918,4/1/1948,0.05,,71,51
USW00012918,4/2/1948,0,,73,50
USW00012918,4/3/1948,0,,73,50
USW00012918,4/4/1948,0,,75,52
USW00012918,4/5/1948,0,,81,60
USW00012918,4/6/1948,0,,85,70
USW00012918,4/7/1948,0,,86,71
USW00012918,4/8/1948,0,,84,66
USW00012918,4/9/1948,0,,84,67
USW00012918,4/10/1948,0,,84,68
USW00012918,4/11/1948,0,,85,70
USW00012918,4/12/1948,0,,86,73
USW00012918,4/13/1948,1.01,,77,56
USW00012918,4/14/1948,0,,79,57
USW00012918,4/15/1948,0,,80,53
USW00012918,4/16/1948,0,,83,54
USW00012918,4/17/1948,0,,84,57
USW00012918,4/18/1948,0,,86,56
USW00012918,4/19/1948,0,,86,54
USW00012918,4/20/1948,0.41,,80,62
USW00012918,4/21/1948,0,,81,60
USW00012918,4/22/1948,0,,81,57
USW00012918,4/23/1948,0,,80,70
USW00012918,4/24/1948,0,,83,71
USW00012918,4/25/1948,0.68,,76,58
USW00012918,4/26/1948,0.04,,88,55
USW00012918,4/27/1948,0,,88,62
USW00012918,4/28/1948,0,,94,61
USW00012918,4/29/1948,0,,86,62
USW00012918,4/30/1948,0,,84,66
USW00012918,5/1/1948,0,,88,68
USW00012918,5/2/1948,0,,88,69
USW00012918,5/3/1948,0,,84,73
USW00012918,5/4/1948,0,,87,72
USW00012918,5/5/1948,0,,87,70
USW00012918,5/6/1948,0.72,,77,60
USW00012918,5/7/1948,0,,79,55
USW00012918,5/8/1948,0,,80,59
USW00012918,5/9/1948,0,,86,73
USW00012918,5/10/1948,0,,85,74
USW00012918,5/11/1948,0.5,,84,65
USW00012918,5/12/1948,0,,84,64
USW00012918,5/13/1948,0.33,,87,66
USW00012918,5/14/1948,0.15,,84,68
USW00012918,5/15/1948,0,,90,68
USW00012918,5/16/1948,0,,90,67
USW00012918,5/17/1948,0,,91,67
USW00012918,5/18/1948,0.22,,91,68
USW00012918,5/19/1948,0,,87,67
USW00012918,5/20/1948,0,,87,63
USW00012918,5/21/1948,0,,90,65
USW00012918,5/22/1948,0,,92,66
USW00012918,5/23/1948,0,,92,64
USW00012918,5/24/1948,0,,89,65
USW00012918,5/25/1948,0.74,,82,69
USW00012918,5/26/1948,2.4,,85,69
USW00012918,5/27/1948,0.29,,83,64
USW00012918,5/28/1948,0,,84,64
USW00012918,5/29/1948,0,,91,67
USW00012918,5/30/1948,0,,91,69
USW00012918,5/31/1948,0,,92,70
USW00012918,6/1/1948,0,,89,70
USW00012918,6/2/1948,0,,88,61
USW00012918,6/3/1948,0,,91,63
USW00012918,6/4/1948,0,,93,65
USW00012918,6/5/1948,0,,93,69
USW00012918,6/6/1948,0,,94,70
USW00012918,6/7/1948,0,,95,69
USW00012918,6/8/1948,0,,97,71
USW00012918,6/9/1948,0,,97,75
USW00012918,6/10/1948,0.44,,96,69
USW00012918,6/11/1948,0.02,,94,70
USW00012918,6/12/1948,0,,91,71
USW00012918,6/13/1948,0,,93,68
USW00012918,6/14/1948,0,,93,71
USW00012918,6/15/1948,0,,93,72
USW00012918,6/16/1948,0,,95,73
USW00012918,6/17/1948,0,,95,74
USW00012918,6/18/1948,0,,96,75
USW00012918,6/19/1948,0,,94,73
USW00012918,6/20/1948,0,,93,74
USW00012918,6/21/1948,0.01,,92,77
USW00012918,6/22/1948,0,,92,78
USW00012918,6/23/1948,0,,93,77
USW00012918,6/24/1948,0,,92,75
USW00012918,6/25/1948,0,,94,76
USW00012918,6/26/1948,0,,95,75
USW00012918,6/27/1948,0,,94,73
USW00012918,6/28/1948,0,,93,74
USW00012918,6/29/1948,1.35,,91,69
USW00012918,6/30/1948,1.77,,89,67
USW00012918,7/1/1948,0,,91,69
USW00012918,7/2/1948,0,,88,73
USW00012918,7/3/1948,0,,86,75
USW00012918,7/4/1948,0,,89,73
USW00012918,7/5/1948,0.12,,90,75
USW00012918,7/6/1948,0,,95,73
USW00012918,7/7/1948,0,,98,74
USW00012918,7/8/1948,0.71,,94,72
USW00012918,7/9/1948,0,,96,72
USW00012918,7/10/1948,0,,95,74
USW00012918,7/11/1948,0.32,,91,75
USW00012918,7/12/1948,0.02,,93,75
USW00012918,7/13/1948,0.01,,93,74
USW00012918,7/14/1948,0,,97,74
USW00012918,7/15/1948,0,,96,73
USW00012918,7/16/1948,0,,93,75
USW00012918,7/17/1948,0,,94,76
USW00012918,7/18/1948,0,,92,76
USW00012918,7/19/1948,0,,94,74
USW00012918,7/20/1948,0.98,,91,76
USW00012918,7/21/1948,0,,95,75
USW00012918,7/22/1948,0,,96,77
USW00012918,7/23/1948,0,,96,74
USW00012918,7/24/1948,0,,96,76
USW00012918,7/25/1948,0,,98,75
USW00012918,7/26/1948,0,,98,76
USW00012918,7/27/1948,0,,98,76
USW00012918,7/28/1948,0,,96,73
USW00012918,7/29/1948,0,,96,73
USW00012918,7/30/1948,0,,99,74
USW00012918,7/31/1948,0.58,,101,70
USW00012918,8/1/1948,0,,92,74
USW00012918,8/2/1948,0,,93,73
USW00012918,8/3/1948,0,,96,73
USW00012918,8/4/1948,0,,96,75
USW00012918,8/5/1948,0,,97,76
USW00012918,8/6/1948,0,,92,74
USW00012918,8/7/1948,0,,99,75
USW00012918,8/8/1948,0,,97,75
USW00012918,8/9/1948,0,,99,76
USW00012918,8/10/1948,0,,100,75
USW00012918,8/11/1948,0,,100,75
USW00012918,8/12/1948,0,,100,73
USW00012918,8/13/1948,0,,100,75
USW00012918,8/14/1948,0,,100,76
USW00012918,8/15/1948,0,,101,76
USW00012918,8/16/1948,0.32,,98,75
USW00012918,8/17/1948,0,,95,74
USW00012918,8/18/1948,0,,97,75
USW00012918,8/19/1948,0,,100,73
USW00012918,8/20/1948,0,,100,72
USW00012918,8/21/1948,0,,101,74
USW00012918,8/22/1948,0,,95,73
USW00012918,8/23/1948,0,,93,72
USW00012918,8/24/1948,0.25,,85,70
USW00012918,8/25/1948,0.35,,86,72
USW00012918,8/26/1948,1.09,,90,73
USW00012918,8/27/1948,0.08,,89,74
USW00012918,8/28/1948,0.26,,89,73
USW00012918,8/29/1948,0.01,,88,73
USW00012918,8/30/1948,0.1,,93,72
USW00012918,8/31/1948,0.34,,96,70
USW00012918,9/1/1948,0,,92,70
USW00012918,9/2/1948,0,,91,74
USW00012918,9/3/1948,0,,93,73
USW00012918,9/4/1948,0,,96,72
USW00012918,9/5/1948,0,,97,69
USW00012918,9/6/1948,0,,92,72
USW00012918,9/7/1948,0,,89,70
USW00012918,9/8/1948,0.06,,93,73
USW00012918,9/9/1948,2.17,,76,72
USW00012918,9/10/1948,0.25,,74,67
USW00012918,9/11/1948,0.05,,75,67
USW00012918,9/12/1948,0,,84,71
USW00012918,9/13/1948,0,,87,72
USW00012918,9/14/1948,0,,79,71
USW00012918,9/15/1948,0,,89,69
USW00012918,9/16/1948,0.21,,84,72
USW00012918,9/17/1948,0,,86,74
USW00012918,9/18/1948,0,,86,74
USW00012918,9/19/1948,0,,88,71
USW00012918,9/20/1948,0,,88,69
USW00012918,9/21/1948,0,,87,67
USW00012918,9/22/1948,0,,91,67
USW00012918,9/23/1948,0,,91,65
USW00012918,9/24/1948,0,,90,68
USW00012918,9/25/1948,0,,87,65
USW00012918,9/26/1948,0,,82,58
USW00012918,9/27/1948,0,,80,57
USW00012918,9/28/1948,0,,85,53
USW00012918,9/29/1948,0,,88,54
USW00012918,9/30/1948,0,,90,56
USW00012918,10/1/1948,0,,91,60
USW00012918,10/2/1948,0,,89,59
USW00012918,10/3/1948,0,,86,65
USW00012918,10/4/1948,0,,85,57
USW00012918,10/5/1948,0,,84,54
USW00012918,10/6/1948,0,,87,59
USW00012918,10/7/1948,0.03,,79,62
USW00012918,10/8/1948,0,,85,59
USW00012918,10/9/1948,0,,85,53
USW00012918,10/10/1948,0.02,,87,65
USW00012918,10/11/1948,0.87,,85,65
USW00012918,10/12/1948,0,,84,60
USW00012918,10/13/1948,0,,85,61
USW00012918,10/14/1948,0,,89,61
USW00012918,10/15/1948,0,,89,65
USW00012918,10/16/1948,0,,87,65
USW00012918,10/17/1948,0,,72,50
USW00012918,10/18/1948,0,,68,40
USW00012918,10/19/1948,0,,73,43
USW00012918,10/20/1948,0,,75,45
USW00012918,10/21/1948,0,,78,52
USW00012918,10/22/1948,0,,82,60
USW00012918,10/23/1948,0,,78,57
USW00012918,10/24/1948,0,,80,55
USW00012918,10/25/1948,0,,74,50
USW00012918,10/26/1948,0,,77,55
USW00012918,10/27/1948,0,,78,51
USW00012918,10/28/1948,0,,79,56
USW00012918,10/29/1948,0,,83,63
USW00012918,10/30/1948,0,,83,63
USW00012918,10/31/1948,0,,86,65
USW00012918,11/1/1948,0.09,,86,63
USW00012918,11/2/1948,0,,80,56
USW00012918,11/3/1948,0,,84,55
USW00012918,11/4/1948,0,,85,62
USW00012918,11/5/1948,0.01,,75,51
USW00012918,11/6/1948,0,,74,46
USW00012918,11/7/1948,0,,73,45
USW00012918,11/8/1948,0,,81,55
USW00012918,11/9/1948,0.62,,66,40
USW00012918,11/10/1948,0,,67,34
USW00012918,11/11/1948,0.01,,66,38
USW00012918,11/12/1948,0.2,,67,58
USW00012918,11/13/1948,0.22,,65,57
USW00012918,11/14/1948,0,,61,56
USW00012918,11/15/1948,0.01,,77,59
USW00012918,11/16/1948,4.19,,84,64
USW00012918,11/17/1948,0,,72,53
USW00012918,11/18/1948,0.91,,82,54
USW00012918,11/19/1948,0,,62,44
USW00012918,11/20/1948,0,,70,39
USW00012918,11/21/1948,0.61,,69,53
USW00012918,11/22/1948,0,,61,42
USW00012918,11/23/1948,0,,62,45
USW00012918,11/24/1948,0,,69,40
USW00012918,11/25/1948,0,,77,44
USW00012918,11/26/1948,0.17,,78,56
USW00012918,11/27/1948,0.16,,75,56
USW00012918,11/28/1948,0.03,,62,44
USW00012918,11/29/1948,0,,58,34
USW00012918,11/30/1948,0,,64,34
USW00012918,12/1/1948,0,,61,37
USW00012918,12/2/1948,0,,76,49
USW00012918,12/3/1948,0,,69,39
USW00012918,12/4/1948,0.05,,73,42
USW00012918,12/5/1948,0,,70,48
USW00012918,12/6/1948,0,,66,40
USW00012918,12/7/1948,0,,73,51
USW00012918,12/8/1948,0,,73,37
USW00012918,12/9/1948,0,,65,44
USW00012918,12/10/1948,0,,57,36
USW00012918,12/11/1948,0,,73,42
USW00012918,12/12/1948,0,,82,55
USW00012918,12/13/1948,0,,79,69
USW00012918,12/14/1948,0.01,,79,69
USW00012918,12/15/1948,0.48,,77,70
USW00012918,12/16/1948,0.01,,78,60
USW00012918,12/17/1948,0.17,,70,59
USW00012918,12/18/1948,0,,66,58
USW00012918,12/19/1948,0,,65,47
USW00012918,12/20/1948,0,,75,39
USW00012918,12/21/1948,0,,78,56
USW00012918,12/22/1948,0,,76,48
USW00012918,12/23/1948,0,,70,54
USW00012918,12/24/1948,0,,82,68
USW00012918,12/25/1948,0,,68,42
USW00012918,12/26/1948,0,,49,38
USW00012918,12/27/1948,0,,56,45
USW00012918,12/28/1948,0.65,,74,55
USW00012918,12/29/1948,0,,60,44
USW00012918,12/30/1948,0,,54,33
USW00012918,12/31/1948,0,,57,31
USW00012918,1/1/1949,0.01,,64,34
USW00012918,1/2/1949,0.7,,67,61
USW00012918,1/3/1949,0,,80,62
USW00012918,1/4/1949,0,,69,41
USW00012918,1/5/1949,0,,49,39
USW00012918,1/6/1949,0,,58,39
USW00012918,1/7/1949,0,,65,39
USW00012918,1/8/1949,0,,74,48
USW00012918,1/9/1949,0,,77,62
USW00012918,1/10/1949,0,,76,59
USW00012918,1/11/1949,0,,70,47
USW00012918,1/12/1949,0,,67,46
USW00012918,1/13/1949,0,,63,43
USW00012918,1/14/1949,0.01,,78,57
USW00012918,1/15/1949,0.12,,78,63
USW00012918,1/16/1949,0.96,,70,47
USW00012918,1/17/1949,0.05,,47,41
USW00012918,1/18/1949,0.01,,49,33
USW00012918,1/19/1949,0,,51,33
USW00012918,1/20/1949,0.07,,49,34
USW00012918,1/21/1949,1.59,,57,45
USW00012918,1/22/1949,0.22,,59,54
USW00012918,1/23/1949,0.02,,78,59
USW00012918,1/24/1949,0,,78,65
USW00012918,1/25/1949,0,,68,42
USW00012918,1/26/1949,0.01,,47,40
USW00012918,1/27/1949,0.6,,59,38
USW00012918,1/28/1949,0,,51,34
USW00012918,1/29/1949,0,,34,26
USW00012918,1/30/1949,0.39,,29,12
USW00012918,1/31/1949,0,,42,10
USW00012918,2/1/1949,0,,43,27
USW00012918,2/2/1949,0.02,,57,37
USW00012918,2/3/1949,0.08,,64,47
USW00012918,2/4/1949,0.12,,55,48
USW00012918,2/5/1949,0.08,,59,47
USW00012918,2/6/1949,0.02,,67,53
USW00012918,2/7/1949,0,,61,44
USW00012918,2/8/1949,0.21,,72,50
USW00012918,2/9/1949,0.03,,77,54
USW00012918,2/10/1949,0,,64,47
USW00012918,2/11/1949,0,,68,41
